Date,Open*,High,Low,Close**,Volume,Market Cap
5/16/2022,31328.89,31328.9,29087.04,29874.01,28418179221,5.69802E+11
5/17/2022,29874.01,30788.37,29450.38,30444.93,24964703224,5.81273E+11
5/18/2022,30444.93,30709.99,28654.47,28715.32,26219431165,5.47927E+11
5/19/2022,28715.33,30545.18,28691.38,30319.23,29190056577,5.78678E+11
5/20/2022,30319.22,30777.33,28730,29201.01,25980877920,5.57202E+11
5/21/2022,29201.01,29656.18,28947.28,29445.06,13561006428,5.61696E+11
5/22/2022,29445.07,30487.99,29255.11,30293.94,17199930155,5.7809E+11
5/23/2022,30293.93,30670.51,28866.35,29109.15,26646754325,5.55459E+11
5/24/2022,29109.14,29845.86,28669,29654.58,23486436837,5.64885E+11
5/25/2022,29654.58,30223.74,29294.21,29542.15,23108764916,5.63577E+11
5/26/2022,29542.14,29886.64,28019.56,29201.35,31972044692,5.59066E+11
5/27/2022,29201.35,29397.66,28282.9,28629.8,31756305901,5.45753E+11
5/28/2022,28629.81,29266,28450,29031.33,15406515373,5.54939E+11
5/29/2022,29031.33,29587.78,28839.21,29468.1,14496111398,5.61771E+11
5/30/2022,29468.1,32222,29299.62,31734.22,34891305295,6.04927E+11
5/31/2022,31734.23,32399,31200.01,31801.04,29770567353,6.07393E+11
6/1/2022,31801.05,31982.97,29301,29805.83,35553330792,5.69002E+11
6/2/2022,29805.84,30689,29594.55,30452.62,24232399986,5.80863E+11
6/3/2022,30452.63,30699,29282.36,29700.21,21997859591,5.66276E+11
6/4/2022,29700.21,29988.88,29485,29864.04,12911383482,5.6834E+11
6/5/2022,29864.03,30189,29531.42,29919.21,13395229055,5.7021E+11
6/6/2022,29919.2,31765.64,29890.23,31373.1,27644798123,5.97967E+11
6/7/2022,31373.1,31589.6,29218.96,31125.33,36111325508,5.97206E+11
6/8/2022,31125.32,31327.22,29843.88,30204.77,27080284929,5.76239E+11
6/9/2022,30204.77,30700,29944.1,30109.93,18871591862,5.7382E+11
6/10/2022,30109.93,30382.8,28850,29091.88,25663085729,5.54623E+11
6/11/2022,29091.87,29440.41,28099.99,28424.7,22518366770,5.40789E+11
6/12/2022,28424.71,28544.96,26560,26574.53,29834061116,5.14202E+11
6/13/2022,26574.53,26895.84,21925.77,22487.41,64852526179,4.29492E+11
6/14/2022,22485.27,23362.88,20846,22136.41,47639470968,4.23044E+11
6/15/2022,22136.42,22800,20111.62,22583.72,52027211447,4.29888E+11
6/16/2022,22583.72,22995.73,20232,20401.31,27449277946,3.89182E+11
6/17/2022,20400.6,21365.43,20246.66,20468.81,24232922585,3.91442E+11
6/18/2022,20468.81,20792.06,17622,18970.79,38920632524,3.62304E+11
6/19/2022,18970.79,20815.95,17960.41,20574,32488136326,3.90555E+11
6/20/2022,20574,21090,19637.03,20573.89,28346447997,3.92793E+11
6/21/2022,20573.9,21723,20348.4,20723.52,25340643363,3.9506E+11
6/22/2022,20723.51,20900,19770.51,19987.99,24955466738,3.81616E+11
6/23/2022,19988,21233,19890.07,21110.13,23655104387,4.02496E+11
6/24/2022,21110.12,21558.41,20736.72,21237.69,21955656696,4.07086E+11
6/25/2022,21237.68,21614.5,20906.62,21491.19,16152442749,4.10111E+11
6/26/2022,21491.18,21888,20964.73,21038.07,15392697878,4.01646E+11
6/27/2022,21038.08,21539.85,20510,20742.56,17719011288,3.95915E+11
6/28/2022,20742.57,21212.1,20202.01,20281.29,18161209601,3.86607E+11
6/29/2022,20281.28,20432.31,19854.92,20123.01,20744333507,3.84068E+11
6/30/2022,20123,20179.08,18626,19942.21,22816515395,3.65984E+11
7/1/2022,19942.21,20918.35,18975,19279.8,28756781115,3.70917E+11
7/2/2022,19279.8,19467.39,18977.01,19252.81,15601715001,3.67707E+11
7/3/2022,19252.82,19647.63,18781,19315.83,13976969844,3.68549E+11
7/4/2022,19315.83,20354.01,19055.31,20236.71,18634860046,3.86425E+11
7/5/2022,20236.71,20750,19304.4,20175.83,23623270106,3.85302E+11
7/6/2022,20175.84,20675.22,19761.25,20564.51,21755499642,3.9248E+11
7/7/2022,20564.51,21838.1,20251.68,21624.98,21927087503,4.14056E+11
7/8/2022,21624.99,22527.37,21189.26,21594.75,46645398901,4.1769E+11
7/9/2022,21594.75,21980,21322.12,21591.83,26211587452,4.1246E+11
7/10/2022,21592.15,21607.65,20655,20862.47,25037950754,3.9825E+11
7/11/2022,20861.11,20868.48,19875.23,19963.61,21319467249,3.82E+11
7/12/2022,19963.61,20059.42,19240,19328.75,22074971578,3.70192E+11
7/13/2022,19331.28,20366.61,18910.94,20234.87,28560004361,3.85463E+11
7/14/2022,20234.87,20900,19616.07,20588.84,28732413537,3.93104E+11
7/15/2022,20588.84,21200,20382.29,20830.04,46542248374,3.97285E+11
7/16/2022,20830.04,21588.94,20478.61,21195.6,42051101695,4.04706E+11
7/17/2022,21195.6,21684.54,20750.01,20798.16,29615794461,3.97661E+11
7/18/2022,20799.58,22777.63,20762.45,22432.58,58636734705,4.25757E+11
7/19/2022,22432.58,23800,21579.54,23396.62,57338223362,4.45889E+11
7/20/2022,23398.48,24276.74,22906.19,23223.3,40775718994,4.4613E+11
7/21/2022,23223.3,23442.77,22341.46,23152.19,63224249258,4.4238E+11
7/22/2022,23152.19,23756.49,22500,22684.83,40304373301,4.33486E+11
7/23/2022,22684.83,23000.77,21934.57,22451.07,42519262113,4.29803E+11
7/24/2022,22448.58,23014.64,22257.15,22579.68,33108916659,4.3382E+11
7/25/2022,22577.13,22666,21250,21310.9,42667548129,4.0748E+11
7/26/2022,21310.9,21347.82,20706.5,21254.67,53995620035,4.05692E+11
7/27/2022,21254.67,23112.63,21042.53,22952.45,54498281944,4.37194E+11
7/28/2022,22954.31,24199.72,22582.13,23842.93,55609627981,4.54807E+11
7/29/2022,23845.25,24442.66,23414.03,23773.75,41089335196,4.59609E+11
7/30/2022,23777.28,24668,23502.25,23643.51,62102072347,4.51727E+11
7/31/2022,23644.64,24194.82,23227.31,23293.32,31786729326,4.47051E+11
8/1/2022,23296.36,23509.68,22850,23268.01,44489771147,4.45959E+11
8/2/2022,23266.9,23459.89,22654.37,22987.79,35151096517,4.40955E+11
8/3/2022,22985.93,23647.68,22681.22,22818.37,41334593234,4.37036E+11
8/4/2022,22816.91,23223.32,22400,22622.98,23624874220,4.32421E+11
8/5/2022,22622.41,23472.86,22586.95,23312.42,27040190910,4.43822E+11
8/6/2022,23313.56,23354.36,22909.52,22954.21,14439694271,4.39415E+11
8/7/2022,22954.21,23402,22844.62,23174.39,14324042469,4.42979E+11
8/8/2022,23174.39,24245,23154.25,23810,27756736787,4.55451E+11
8/9/2022,23810.98,23933.25,22865,23149.95,29738069338,4.43383E+11
8/10/2022,23151.32,24226,22664.69,23954.05,32215976526,4.5727E+11
8/11/2022,23954.05,24918.54,23852.13,23934.39,33892871244,4.58071E+11
8/12/2022,23933.09,24456.5,23583,24403.68,25195193357,4.66766E+11
8/13/2022,24401.7,24888,24291.22,24441.38,22240559960,4.67078E+11
8/14/2022,24443.06,25047.56,24144,24305.24,21287616856,4.64896E+11
8/15/2022,24305.25,25211.32,23773.22,24094.82,33404812508,4.62437E+11
8/16/2022,24093.04,24247.49,23671.22,23854.74,24971300201,4.56791E+11
8/17/2022,23856.15,24446.71,23180.4,23342.66,29567403252,4.47016E+11
8/18/2022,23342.66,23600,23111.04,23191.2,20228208349,4.44846E+11
8/19/2022,23191.45,23208.67,20783.57,20834.39,35142410593,4.0081E+11
8/20/2022,20834.39,21382.85,20761.9,21140.07,23809679191,4.04925E+11
8/21/2022,21140.07,21800,21069.11,21515.61,20476237108,4.13579E+11
8/22/2022,21516.7,21548.71,20890.18,21399.83,28856912427,4.08409E+11
8/23/2022,21400.75,21684.87,20890.14,21529.12,29331102122,4.12338E+11
8/24/2022,21529.11,21900,21145,21368.08,26855905243,4.09503E+11
8/25/2022,21368.05,21819.88,21310.15,21559.04,26767966536,4.13843E+11
8/26/2022,21559.04,21886.77,20107.9,20241.05,34910727805,3.87215E+11
8/27/2022,20239.14,20402.93,19800,20037.6,24463219415,3.83791E+11
8/28/2022,20037.6,20171.18,19520,19555.61,19781826309,3.76181E+11
8/29/2022,19555.61,20433.62,19550.79,20285.73,28706315246,3.89119E+11
8/30/2022,20287.2,20576.25,19540,19811.66,30308993725,3.79555E+11
8/31/2022,19813.03,20490,19797.94,20050.02,27825786160,3.83348E+11
9/1/2022,20048.44,20208.37,19565.66,20131.46,25616737336,3.85028E+11
9/2/2022,20132.64,20441.26,19755.29,19951.86,24078042298,3.81788E+11
9/3/2022,19950.98,20055.93,19652.72,19831.9,20048153187,3.79422E+11
9/4/2022,19832.45,20029.23,19583.1,20000.3,21537524477,3.82421E+11
9/5/2022,20000.3,20057.27,19633.83,19796.84,23522961655,3.78685E+11
9/6/2022,19795.34,20180,18649.51,18790.61,39940310406,3.6121E+11
9/7/2022,18790.61,19464.06,18510.77,19292.84,30517907004,3.6934E+11
9/8/2022,19292.85,19458.25,19012,19319.77,28936941008,3.69723E+11
9/9/2022,19320.54,21597.22,19291.75,21360.11,42487059055,4.08976E+11
9/10/2022,21361.62,21810.8,21111.13,21648.34,35941349745,4.15975E+11
9/11/2022,21647.21,21860,21350,21826.87,31266252145,4.16074E+11
9/12/2022,21826.87,22488,21538.51,22395.74,44006486689,4.27474E+11
9/13/2022,22395.44,22799,19860,20173.57,46489890915,3.8653E+11
9/14/2022,20173.62,20541.48,19617.62,20226.71,35789015870,3.87486E+11
9/15/2022,20227.17,20330.24,19497,19701.88,33715957207,3.77719E+11
9/16/2022,19701.88,19890,19320.01,19803.3,30187737710,3.77989E+11
9/17/2022,19803.3,20189,19748.08,20113.62,23394494074,3.85487E+11
9/18/2022,20112.61,20117.26,19335.62,19416.18,28689764414,3.72598E+11
9/19/2022,19417.45,19686.2,18232.56,19537.02,39507938865,3.74524E+11
9/20/2022,19537.02,19634.62,18711.87,18875,33890591850,3.61981E+11
9/21/2022,18874.31,19956,18125.98,18461.36,41059997265,3.55194E+11
9/22/2022,18461.36,19550.17,18356.39,19401.63,37660914390,3.72076E+11
9/23/2022,19401.63,19500,18531.42,19289.91,35506139424,3.70913E+11
9/24/2022,19288.57,19316.14,18805.34,18920.5,24644354422,3.63169E+11
9/25/2022,18921.99,19180.21,18629.2,18807.38,21516374223,3.60257E+11
9/26/2022,18809.13,19318.96,18680.72,19227.82,42560193944,3.67613E+11
9/27/2022,19226.68,20385.86,18816.32,19079.13,52482615484,3.66383E+11
9/28/2022,19078.1,19790,18471.28,19412.82,47494258190,3.72892E+11
9/29/2022,19412.82,19645.52,18843.01,19591.51,37537716230,3.74831E+11
9/30/2022,19590.54,20185,19155.36,19422.61,37848666331,3.73222E+11
10/1/2022,19422.61,19484,19159.42,19310.95,15943514603,3.70205E+11
10/2/2022,19312.24,19395.91,18920.35,19056.8,17859684588,3.66196E+11
10/3/2022,19057.74,19719.1,18959.68,19629.08,26634227152,3.75768E+11
10/4/2022,19629.08,20475,19490.6,20337.82,30974520028,3.90178E+11
10/5/2022,20337.82,20365.6,19730,20158.26,29366342083,3.86369E+11
10/6/2022,20158.26,20456.6,19853,19960.67,31354758329,3.82506E+11
10/7/2022,19960.67,20068.82,19320,19530.09,25445042398,3.73171E+11
10/8/2022,19530.09,19627.38,19237.14,19417.96,12996183216,3.72392E+11
10/9/2022,19416.52,19558,19316.04,19439.02,14404623229,3.72265E+11
10/10/2022,19439.96,19525,19020.25,19131.87,23743487601,3.67207E+11
10/11/2022,19131.87,19268.09,18860,19060,25102717821,3.65119E+11
10/12/2022,19060,19238.31,18965.88,19155.53,22339104401,3.67302E+11
10/13/2022,19155.1,19513.79,18190,19375.13,37194496438,3.71647E+11
10/14/2022,19375.58,19951.87,19070.37,19176.93,34806651159,3.67585E+11
10/15/2022,19176.93,19227.68,18975.18,19069.39,13103099352,3.6587E+11
10/16/2022,19068.4,19425.84,19063.74,19262.98,15683330320,3.69553E+11
10/17/2022,19262.98,19676.96,19152.03,19549.86,23713928578,3.75052E+11
10/18/2022,19548.48,19706.66,19091,19327.44,25848175159,3.71197E+11
10/19/2022,19327.44,19360.16,19065.97,19123.97,23047051893,3.67085E+11
10/20/2022,19123.35,19347.82,18900,19041.92,25712511232,3.65099E+11
10/21/2022,19041.92,19250,18650,19164.37,30297335038,3.67999E+11
10/22/2022,19164.37,19257,19112.72,19204.35,13362526958,3.68485E+11
10/23/2022,19204.29,19695,19070.11,19570.4,19928822961,3.75197E+11
10/24/2022,19570.4,19601.15,19157,19329.72,28657172009,3.70623E+11
10/25/2022,19330.6,20415.87,19237,20080.07,39846253139,3.85477E+11
10/26/2022,20079.02,21020,20050.41,20771.59,50667020408,3.98675E+11
10/27/2022,20771.61,20872.21,20200,20295.11,41829789298,3.89239E+11
10/28/2022,20295.11,20750,20000.09,20591.84,36165609165,3.95201E+11
10/29/2022,20591.84,21085,20554.01,20809.67,32806216911,3.99135E+11
10/30/2022,20809.68,20931.21,20515,20627.48,24707906149,3.95548E+11
10/31/2022,20627.48,20845.92,20237.95,20490.74,37290619695,3.93311E+11
11/1/2022,20490.74,20700,20330.74,20483.62,32262771911,3.93218E+11
11/2/2022,20482.81,20800,20048.04,20151.84,44539856162,3.87016E+11
11/3/2022,20151.84,20393.32,20031.24,20207.82,36562782564,3.87756E+11
11/4/2022,20207.12,21302.05,20180.96,21148.52,33773463079,4.05988E+11
11/5/2022,21148.52,21480.65,21080.65,21299.37,31061573101,4.08893E+11
11/6/2022,21299.37,21365.27,20886.13,20905.58,50602704771,4.01869E+11
11/7/2022,20905.58,21069.77,20384.89,20591.13,91750982446,3.95169E+11
11/8/2022,20590.67,20700.88,17166.83,18547.23,92144963385,3.56872E+11
11/9/2022,18545.38,18587.76,15588,15922.81,74978675391,3.01964E+11
11/10/2022,15922.68,18199,15754.26,17601.15,65200666543,3.36597E+11
11/11/2022,17602.45,17695,16361.6,17070.31,45030331311,3.25921E+11
11/12/2022,17069.98,17119.1,16631.39,16812.08,21893997141,3.22331E+11
11/13/2022,16813.16,16954.28,16229,16329.85,20411619109,3.13606E+11
11/14/2022,16331.78,17190,15815.21,16619.46,37539226046,3.20599E+11
11/15/2022,16617.72,17134.69,16527.72,16900.57,28676275679,3.24608E+11
11/16/2022,16900.57,17015.92,16378.61,16662.76,26922027947,3.20099E+11
11/17/2022,16661.61,16751,16410.74,16692.56,22011291267,3.21287E+11
11/18/2022,16692.56,17011,16546.04,16700.45,20942172141,3.20877E+11
11/19/2022,16699.43,16822.41,16553.53,16700.68,10844466290,3.21151E+11
11/20/2022,16700.68,16753.33,16180,16280.23,15680401750,3.13371E+11
11/21/2022,16279.5,16319,15476,15781.29,31057277097,3.03834E+11
11/22/2022,15781.29,16315,15616.63,16226.94,25091849199,3.11463E+11
11/23/2022,16227.96,16706,16160.2,16603.11,26858079944,3.19494E+11
11/24/2022,16603.11,16812.63,16458.05,16598.95,20949512927,3.1895E+11
11/25/2022,16599.55,16666,16342.81,16522.14,18933018588,3.1792E+11
11/26/2022,16521.35,16701.99,16385,16458.57,18243019110,3.16207E+11
11/27/2022,16457.61,16600,16401,16428.78,16551822516,3.16488E+11
11/28/2022,16428.77,16487.04,15995.27,16212.91,24566056814,3.11811E+11
11/29/2022,16212.18,16548.71,16100,16442.53,24663035431,3.16171E+11
11/30/2022,16442.91,17249,16428.3,17163.64,30676053555,3.30763E+11
12/1/2022,17165.53,17324,16855.01,16977.37,23319572025,3.26142E+11
12/2/2022,16978,17105.73,16787.85,17092.74,20945433172,3.28178E+11
12/3/2022,17092.13,17188.98,16858.74,16885.2,16931408154,3.26498E+11
12/4/2022,16885.2,17202.84,16878.25,17105.7,18214353301,3.29545E+11
12/5/2022,17106.65,17424.25,16867,16966.35,23204017214,3.26636E+11
12/6/2022,16966.35,17107.01,16906.37,17088.96,21026126511,3.28108E+11
12/7/2022,17088.96,17142.21,16678.83,16836.64,21192130006,3.24179E+11
12/8/2022,16836.64,17299,16733.49,17224.1,22674029585,3.3139E+11
12/9/2022,17224.1,17360,17058.21,17128.56,23179829829,3.29757E+11
12/10/2022,17128.56,17227.72,17092,17127.49,14234368490,3.29283E+11
12/11/2022,17127.49,17270.99,17071,17085.05,15681124919,3.28869E+11
12/12/2022,17085.05,17241.89,16871.85,17209.83,21633829199,3.30716E+11
12/13/2022,17208.93,18000,17080.14,17774.7,28941242218,3.42103E+11
12/14/2022,17775.82,18387.95,17660.94,17803.15,27267536669,3.42693E+11
12/15/2022,17804.01,17854.82,17275.51,17356.34,22754686788,3.33855E+11
12/16/2022,17356.96,17531.73,16527.32,16632.12,22250411215,3.18992E+11
12/17/2022,16631.5,16796.82,16579.85,16776.52,15086383816,3.23096E+11
12/18/2022,16777.54,16863.26,16663.07,16738.21,11134054723,3.22741E+11
12/19/2022,16739,16815.99,16256.3,16438.88,17719672545,3.1627E+11
12/20/2022,16438.88,17061.27,16397.2,16895.56,24938219698,3.2512E+11
12/21/2022,16896.15,16925,16723,16824.67,16062767787,3.23128E+11
12/22/2022,16824.68,16868.52,16559.85,16821.43,17847826942,3.23519E+11
12/23/2022,16821.9,16955.14,16731.13,16778.5,16765392450,3.23013E+11
12/24/2022,16778.52,16869.99,16776.62,16836.12,10169853734,3.24073E+11
12/25/2022,16835.73,16857.96,16721,16832.11,12574453969,3.23869E+11
12/26/2022,16832.11,16944.52,16791,16919.39,12574997282,3.25037E+11
12/27/2022,16919.39,16972.83,16592.37,16706.36,17436062122,3.21351E+11
12/28/2022,16706.06,16785.19,16465.33,16547.31,19113614756,3.18289E+11
12/29/2022,16547.32,16664.41,16488.91,16633.47,15683731677,3.20297E+11
12/30/2022,16633.47,16677.35,16333,16607.48,17497327983,3.19722E+11
12/31/2022,16607.48,16644.09,16470,16542.4,12013247678,3.18278E+11
1/1/2023,16541.77,16628,16499.01,16616.75,9799252684,3.19832E+11
1/2/2023,16617.17,16799.23,16548.7,16672.87,13023861028,3.21486E+11
1/3/2023,16672.78,16778.4,16605.28,16675.18,15367167883,3.21081E+11
1/4/2023,16675.65,16991.87,16652.66,16850.36,20836560772,3.24398E+11
1/5/2023,16850.36,16879.82,16753,16831.85,14919039445,3.24139E+11
1/6/2023,16831.85,17041,16679,16950.65,19046576250,3.26571E+11
1/7/2023,16950.31,16981.91,16908,16943.57,9594456673,3.26372E+11
1/8/2023,16943.83,17176.99,16911,17127.83,11841041543,3.28471E+11
1/9/2023,17127.83,17398.8,17104.66,17178.26,25532751567,3.31158E+11
1/10/2023,17179.04,17499,17146.34,17440.66,21858206845,3.35744E+11
1/11/2023,17440.64,18000,17315.6,17943.26,25439279073,3.45689E+11
1/12/2023,17943.26,19117.04,17892.05,18846.62,48025109150,3.63381E+11
1/13/2023,18846.62,20000,18714.12,19930.01,39514419053,3.82675E+11
1/14/2023,19930.01,21258,19888.05,20954.92,49498711312,4.0521E+11
1/15/2023,20952.76,21050.74,20551.01,20871.5,23072133988,4.01697E+11
1/16/2023,20872.99,21474.05,20611.48,21185.65,34809391746,4.0776E+11
1/17/2023,21185.65,21647.45,20841.31,21134.81,33278841337,4.07405E+11
1/18/2023,21132.29,21650,20407.15,20677.47,40612056909,3.9935E+11
1/19/2023,20677.47,21192,20659.19,21071.59,29144534678,4.06258E+11
1/20/2023,21071.59,22755.93,20861.28,22667.21,41321936669,4.36725E+11
1/21/2023,22666,23371.8,22422,22783.55,44077026804,4.38579E+11
1/22/2023,22783.35,23078.71,22292.37,22707.88,34124364415,4.3806E+11
1/23/2023,22706.02,23180,22500,22916.45,36750647386,4.42926E+11
1/24/2023,22917.81,23162.2,22462.93,22632.89,35621897293,4.35679E+11
1/25/2023,22631.94,23816.73,22300,23060.94,42772537175,4.46715E+11
1/26/2023,23060.42,23282.47,22850.01,23009.65,37099702812,4.44006E+11
1/27/2023,23009.65,23500,22534.88,23074.16,36109035905,4.44898E+11
1/28/2023,23074.16,23189,22878.46,23022.6,19567219824,4.43703E+11
1/29/2023,23021.4,23960.54,22967.76,23742.3,38438621264,4.58368E+11
1/30/2023,23743.37,23800.51,22500,22826.15,38594596832,4.39296E+11
1/31/2023,22827.38,23320,22714.77,23125.13,32683643418,4.45991E+11
2/1/2023,23125.13,23812.66,22760.23,23732.66,37452064508,4.57383E+11
2/2/2023,23731.41,24255,23363.27,23488.94,44735297657,4.53565E+11
2/3/2023,23489.33,23715.7,23204.62,23431.9,41267040611,4.52313E+11
2/4/2023,23431.9,23587.78,23253.96,23326.84,21063097082,4.50197E+11
2/5/2023,23327.66,23433.33,22743,22932.91,26678691425,4.42934E+11
2/6/2023,22932.91,23158.25,22628.13,22762.52,33963650031,4.38726E+11
2/7/2023,22762.52,23350.25,22745.78,23240.46,38850594359,4.49391E+11
2/8/2023,23242.42,23452,22665.85,22963,34247782006,4.42518E+11
2/9/2023,22961.85,23011.39,21688,21796.35,51161546272,4.20791E+11
2/10/2023,21797.83,21938.16,21451,21625.19,42389972640,4.17351E+11
2/11/2023,21625.19,21906.32,21599.78,21862.55,23574706406,4.22108E+11
2/12/2023,21862.02,22090,21630,21783.54,25877166001,4.20218E+11
2/13/2023,21782.37,21894.99,21351.07,21773.97,36761909546,4.20839E+11
2/14/2023,21774.63,22319.08,21532.77,22199.84,45363697020,4.28649E+11
2/15/2023,22199.84,24380,22047.28,24324.05,44336284482,4.6882E+11
2/16/2023,24322.87,25250,23505.25,23517.72,48144978044,4.59294E+11
2/17/2023,23517.72,25021.11,23339.37,24569.97,54200707341,4.75194E+11
2/18/2023,24568.24,24877,24430,24631.95,24900444765,4.7553E+11
2/19/2023,24632.05,25192,24192.57,24271.76,33664683478,4.70799E+11
2/20/2023,24272.51,25121.23,23840.83,24842.2,38997046274,4.78237E+11
2/21/2023,24843.89,25250,24148.34,24452.16,41991954878,4.70624E+11
2/22/2023,24450.67,24476.05,23574.69,24182.21,40336608135,4.65999E+11
2/23/2023,24182.21,24599.59,23608,23940.2,42356618035,4.61043E+11
2/24/2023,23940.2,24132.35,22841.19,23185.29,35081974267,4.47316E+11
2/25/2023,23184.04,23219.13,22722,23157.07,22999909593,4.4703E+11
2/26/2023,23157.07,23689.99,23059.18,23554.85,24469102669,4.54285E+11
2/27/2023,23554.85,23897.99,23106.77,23492.09,28832423816,4.54365E+11
2/28/2023,23492.09,23600,23020.97,23141.57,25534054046,4.4601E+11
3/1/2023,23141.57,24000,23020.03,23628.97,32507897259,4.56417E+11
3/2/2023,23629.76,23796.93,23195.9,23465.32,27432755758,4.53067E+11
3/3/2023,23465.32,23476.95,21971.13,22354.34,34239649135,4.31728E+11
3/4/2023,22354.34,22410,22157.08,22346.57,13392431932,4.31837E+11
3/5/2023,22346.57,22662.09,22189.22,22430.24,16080097920,4.33081E+11
3/6/2023,22430.24,22602.19,22258,22410,21124920006,4.32759E+11
3/7/2023,22409.41,22557.91,21927,22197.96,27780357943,4.27995E+11
3/8/2023,22198.56,22287,21580,21705.44,28493032425,4.19695E+11
3/9/2023,21704.37,21834.99,20042.72,20362.22,40173833478,3.92842E+11
3/10/2023,20362.21,20367.78,19549.09,20150.69,51593890225,3.90202E+11
3/11/2023,20150.69,20686.51,19765.03,20455.73,37746654240,3.94743E+11
3/12/2023,20455.73,22150,20270.6,21997.11,36639901909,4.25817E+11
3/13/2023,21998.05,24500,21813.88,24113.48,66799159802,4.66509E+11
3/14/2023,24112.27,26386.87,23976.42,24670.41,70714394276,4.78406E+11
3/15/2023,24670.41,25196.97,23896.95,24285.66,63107437929,4.72834E+11
3/16/2023,24285.66,25167.4,24123,24998.78,60688056875,4.86376E+11
3/17/2023,24998.78,27756.84,24890,27395.13,64617615618,5.30038E+11
3/18/2023,27395.13,27724.85,26578,26907.49,46473651091,5.23262E+11
3/19/2023,26907.49,28390.1,26827.22,27972.87,46394763656,5.46681E+11
3/20/2023,27972.87,28472,27124.47,27717.01,55315948514,5.38935E+11
3/21/2023,27717.01,28438.55,27303.1,28105.47,34430928756,5.45917E+11
3/22/2023,28107.81,28868.05,26601.8,27250.97,35394833934,5.30515E+11
3/23/2023,27250.97,28750,27105,28295.41,20360807195,5.49578E+11
3/24/2023,28295.42,28374.3,27000,27454.47,21551272690,5.33634E+11
3/25/2023,27454.46,27787.33,27156.09,27462.95,15053754845,5.34961E+11
3/26/2023,27462.96,28194.4,27417.76,27968.05,14450374261,5.42676E+11
3/27/2023,27968.05,28023.86,26508.14,27124.91,18519053232,5.25231E+11
3/28/2023,27124.9,27520,26631.78,27261.07,17658503319,5.28043E+11
3/29/2023,27261.06,28650,27240.1,28348.6,21097595427,5.48808E+11
3/30/2023,28348.6,29184.68,27686,28028.53,22702531379,5.4237E+11
3/31/2023,28028.53,28656.69,27511.71,28465.36,19112345640,5.51707E+11
4/1/2023,28465.36,28819.71,28220.27,28452.73,10085380789,5.5095E+11
4/2/2023,28452.74,28530,27856.43,28171.87,11682876587,5.45181E+11
4/3/2023,28171.87,28500.99,27200.24,27800,19711493345,5.39351E+11
4/4/2023,27800,28444.44,27662.79,28165.47,14871614373,5.44314E+11
4/5/2023,28165.47,28775,27805.1,28170.01,16507617904,5.4541E+11
4/6/2023,28170.01,28182.05,27711,28033.82,13079528995,5.42601E+11
4/7/2023,28033.83,28100,27766.94,27906.33,10141276804,5.40432E+11
4/8/2023,27906.34,28154.99,27859.02,27938.38,8844199146,5.41094E+11
4/9/2023,27938.38,28530,27800,28323.76,11429030270,5.48569E+11
4/10/2023,28323.76,29770,28170,29637.34,17475381731,5.7406E+11
4/11/2023,29637.35,30550,29590,30200.42,19554446817,5.84563E+11
